idPessoaQueSegue,idPessoaQueESeguida,dataInicioQueSegue,dataFimQueSegue,grauAmizade
40,342,05/04/2020,,2
230,128,18/05/2023,,
283,207,24/01/2021,,
235,255,01/04/2024,12/08/2025,2
456,202,07/12/2022,,1
124,45,02/07/2021,03/11/2023,2
139,80,27/11/2020,,
401,378,23/07/2021,,2
158,403,08/02/2022,02/12/2022,
12,238,30/08/2021,,
259,431,04/05/2021,,
11,361,04/01/2025,,2
154,64,12/02/2024,08/09/2024,0
179,82,12/02/2021,01/09/2023,0
179,285,20/11/2023,05/07/2025,0
90,209,14/10/2020,,2
323,181,07/04/2020,,1
84,41,12/12/2020,,2
259,310,01/07/2024,26/03/2025,1
127,266,04/11/2023,15/01/2024,0
389,295,17/02/2022,,
157,481,17/01/2020,,1
138,114,15/03/2025,,0
181,302,14/11/2024,,
281,132,05/10/2020,,0
365,22,08/06/2021,,1
496,93,10/09/2022,,
156,448,27/04/2023,,
41,125,14/05/2020,20/05/2024,
12,243,18/01/2024,,2
145,418,09/01/2020,,0
323,448,21/05/2020,,1
110,87,15/08/2024,,0
260,194,11/09/2024,08/04/2025,1
478,88,18/01/2021,,2
202,13,12/02/2022,,2
250,261,30/08/2025,,2
168,490,04/02/2020,,1
68,485,22/07/2021,30/04/2022,1
23,374,27/09/2025,,2
278,301,22/03/2020,14/09/2020,0
399,260,25/09/2024,04/10/2025,2
171,7,15/05/2022,21/10/2023,2
171,225,10/08/2021,,2
116,42,14/04/2025,,0
375,160,02/04/2022,,1
366,155,27/05/2025,,0
392,35,10/07/2020,,2
249,264,17/06/2024,,2
282,149,01/02/2021,21/09/2022,
288,500,09/03/2024,,0
260,335,29/01/2024,,2
214,368,01/05/2025,,0
131,29,01/10/2023,,
478,472,16/06/2021,,
53,400,29/05/2024,,
467,312,13/08/2020,11/10/2024,1
437,33,17/11/2020,,1
401,158,06/07/2024,,2
499,495,20/10/2022,,1
49,102,29/11/2020,,2
44,246,20/04/2023,19/09/2023,1
499,9,06/05/2025,,0
90,181,17/01/2023,,2
42,20,23/06/2023,,1
44,300,20/11/2021,,2
323,276,08/12/2021,,2
412,369,22/01/2025,,0
310,224,18/05/2020,,
33,58,11/02/2025,,0
474,341,26/09/2020,,
432,305,28/11/2024,,0
234,25,16/09/2023,16/04/2025,1
126,409,15/08/2024,,0
36,229,24/04/2020,,2
425,476,30/07/2021,24/07/2024,2
4,63,30/09/2021,09/09/2024,1
481,183,05/02/2023,,1
23,88,25/11/2024,26/05/2025,2
276,37,07/08/2023,12/12/2023,1
147,273,01/09/2022,,0
181,39,23/02/2020,,2
411,462,18/10/2022,20/05/2024,2
210,274,10/05/2022,15/05/2022,
362,259,23/01/2024,,0
259,415,19/06/2020,15/03/2023,0
409,340,20/02/2025,,1
116,61,26/04/2023,,1
489,102,16/10/2021,12/09/2022,
408,74,01/10/2020,,
404,175,19/07/2020,,0
459,421,07/09/2025,24/09/2025,
55,316,06/02/2021,,2
233,100,24/12/2022,,
50,252,18/11/2023,,0
468,376,22/10/2022,,0
103,1,14/04/2023,,
348,139,07/02/2021,04/10/2025,0
473,209,01/07/2021,,1
456,295,29/04/2020,06/03/2023,
391,343,30/08/2025,04/09/2025,2
206,294,01/09/2021,,0
350,265,05/12/2024,,0
209,61,31/05/2020,,0
380,482,14/05/2024,16/07/2024,0
430,326,16/04/2021,08/09/2025,1
70,170,24/11/2021,,2
112,439,19/03/2020,17/02/2024,0
332,35,16/08/2024,31/05/2025,
112,198,23/06/2022,16/11/2024,
196,58,11/03/2024,,
440,321,05/08/2020,,0
5,396,28/08/2021,04/06/2022,0
104,472,25/11/2020,,2
405,43,19/05/2022,,
68,171,12/07/2022,17/06/2025,1
142,398,17/01/2024,27/05/2025,1
165,111,21/08/2025,,2
312,435,28/01/2021,,2
292,422,07/05/2022,19/01/2024,0
300,66,14/04/2022,,1
414,360,25/08/2022,,
242,3,30/01/2023,,0
100,408,25/08/2020,,2
453,405,29/08/2022,24/02/2025,1
191,321,01/09/2025,15/10/2025,1
128,155,20/08/2022,,0
492,209,27/02/2024,02/08/2025,
439,175,20/09/2025,,1
258,276,29/06/2022,23/10/2024,
323,456,26/08/2020,,0
191,112,29/08/2024,03/03/2025,
294,457,30/03/2020,,2
237,87,18/12/2021,,2
174,359,13/10/2024,20/11/2024,1
438,105,24/04/2025,,
193,244,09/01/2020,27/12/2021,1
481,402,13/05/2022,,
204,94,25/03/2024,,
136,82,22/02/2023,11/05/2025,0
127,368,09/10/2021,,
116,229,04/06/2025,05/10/2025,2
172,64,04/08/2022,,0
156,467,04/06/2020,04/10/2025,2
416,26,04/12/2024,28/08/2025,1
312,369,07/12/2021,,2
127,89,24/04/2022,,
63,90,22/04/2022,28/10/2023,1
130,252,03/03/2022,14/01/2024,1
433,359,11/05/2023,16/07/2023,0
359,324,28/12/2024,,1
267,235,03/08/2025,13/09/2025,1
275,488,30/04/2020,,0
212,359,05/10/2020,,
116,330,07/09/2020,,2
330,300,30/12/2020,,2
500,455,14/12/2022,,0
113,141,13/03/2021,,1
414,13,23/10/2020,,0
415,125,13/03/2021,,0
268,373,16/10/2023,23/09/2025,
342,382,20/02/2020,,1
389,430,24/07/2022,,2
237,339,15/10/2020,25/10/2023,2
79,411,23/05/2022,,2
362,9,02/04/2025,,2
379,50,12/01/2020,,2
281,161,14/09/2025,,1
298,73,12/02/2022,,2
258,124,18/11/2024,,0
210,166,03/10/2024,,
201,389,06/06/2020,,2
156,450,28/01/2022,,2
125,147,22/01/2021,,2
396,297,25/07/2024,,0
416,89,21/03/2021,22/06/2022,1
217,337,31/12/2023,,0
291,268,02/10/2021,,1
328,60,29/08/2024,25/11/2024,0
126,299,26/11/2024,,2
260,84,06/04/2024,,1
141,450,15/10/2025,,0
68,296,31/03/2021,,1
2,203,17/07/2024,,2
339,332,13/01/2021,,2
354,9,14/09/2022,,1
428,21,24/03/2022,09/04/2022,
172,112,26/08/2023,,0
143,233,25/04/2024,,1
175,6,25/03/2023,05/10/2023,2
294,345,14/03/2020,,2
381,18,03/04/2023,27/02/2024,2
355,186,17/10/2021,,
239,367,06/01/2020,,0
90,344,15/01/2024,,0
36,449,19/02/2020,,0
256,152,19/06/2020,29/12/2020,1
22,467,26/01/2022,,2
453,463,28/03/2020,,1
494,465,26/10/2020,,
500,57,27/10/2023,,
139,160,19/07/2023,07/03/2025,0
300,440,17/01/2025,,0
325,127,20/12/2022,,1
4,157,27/09/2024,,0
104,442,16/11/2023,20/10/2024,2
204,291,24/04/2023,,0
296,91,30/05/2022,,
349,152,10/05/2021,,0
118,401,17/10/2021,,
333,325,15/05/2023,,1
7,232,12/02/2020,,2
292,294,31/08/2024,13/05/2025,1
150,215,10/03/2022,20/06/2024,0
416,497,12/04/2020,12/02/2021,
350,91,29/05/2022,,2
12,395,19/05/2022,,0
217,283,08/01/2023,,0
6,318,22/01/2021,,1
228,256,24/02/2022,,
120,162,28/02/2022,20/07/2022,
437,106,24/06/2024,,2
324,69,04/12/2022,21/09/2024,1
208,295,06/01/2023,,2
163,445,01/07/2025,,
282,167,09/11/2020,,0
27,465,24/06/2025,,1
494,500,27/09/2023,,2
213,235,24/07/2025,,2
299,124,22/06/2024,,
53,62,24/10/2022,,1
283,53,15/11/2023,,0
380,448,14/04/2022,,2
324,428,08/03/2023,,
292,89,15/05/2021,,
109,399,11/05/2023,,1
383,322,18/05/2023,,
48,402,19/06/2022,,1
135,279,12/06/2022,04/05/2023,0
281,464,17/10/2024,,
361,293,04/10/2024,,1
384,232,12/06/2021,19/06/2021,0
473,115,12/02/2025,,
61,470,13/05/2024,,1
297,283,28/11/2023,,1
420,216,03/07/2025,,1
9,409,30/01/2022,,0
93,189,15/06/2025,,
377,320,06/07/2023,,0
473,16,20/09/2023,,2
431,277,30/12/2020,,1
310,245,14/09/2023,,0
407,495,15/01/2024,,
35,2,31/07/2021,16/05/2023,0
208,101,15/07/2024,,1
225,489,22/05/2022,,0
462,72,13/02/2025,,0
490,299,23/05/2022,,1
133,453,06/09/2021,15/04/2025,1
288,382,27/02/2022,,
80,473,12/03/2021,15/10/2024,2
87,345,22/05/2022,,0
43,75,11/03/2021,,0
208,205,05/09/2022,22/01/2024,2
68,191,02/10/2020,,1
176,474,24/09/2024,05/10/2025,1
24,27,06/02/2022,,0
432,454,06/06/2024,,0
126,336,04/01/2021,06/04/2023,0
257,493,18/10/2022,,2
326,97,03/11/2024,,2
264,108,26/03/2023,,2
396,420,23/01/2020,,
497,9,07/07/2022,01/04/2024,
216,100,14/08/2025,,2
209,378,01/07/2022,,0
475,488,21/12/2024,05/06/2025,0
413,51,18/08/2023,,2
21,500,06/02/2020,31/01/2025,0
27,491,11/04/2022,06/07/2023,0
82,318,14/09/2024,,1
397,233,31/03/2022,24/02/2024,0
375,346,27/05/2022,,0
50,63,23/07/2025,07/08/2025,1
456,132,09/04/2023,,
59,165,12/10/2025,,1
468,188,31/03/2022,,
200,312,24/04/2023,16/12/2024,2
364,115,02/03/2021,,
282,257,16/12/2020,30/05/2025,1
273,319,13/04/2022,,
283,31,11/11/2021,07/08/2022,0
489,446,07/07/2020,,1
430,29,15/09/2023,,2
333,25,28/02/2020,,2
333,352,20/06/2022,,1
384,227,19/02/2021,,1
116,288,03/05/2023,,2
36,442,29/03/2023,29/06/2023,2
294,210,15/09/2025,,1
296,181,11/09/2022,,0
8,189,01/06/2022,,0
369,30,07/06/2020,,0
271,193,22/01/2024,20/06/2025,1
296,246,21/03/2020,,1
96,461,20/08/2022,04/02/2024,
337,63,21/04/2023,,2
259,140,20/04/2024,,0
45,400,24/12/2021,21/05/2022,0
345,201,13/05/2025,,1
440,182,16/05/2022,,1
445,273,07/03/2022,,
460,387,15/04/2025,25/09/2025,0
85,256,01/02/2023,,
408,398,03/04/2024,,0
222,283,20/07/2023,01/08/2023,2
271,382,28/01/2021,,0
492,384,25/06/2025,,1
429,304,31/01/2024,,2
434,192,06/01/2024,,1
402,202,30/11/2022,09/05/2023,1
214,122,17/02/2020,,2
259,191,30/03/2021,,
407,257,09/07/2024,,2
499,84,24/12/2024,23/06/2025,
140,166,22/12/2021,,2
188,95,13/06/2025,,0
401,436,09/04/2024,,
472,267,02/01/2023,,0
222,137,01/04/2025,,1
382,274,12/09/2024,,
449,435,31/05/2021,16/02/2025,0
105,30,14/05/2020,,1
386,318,14/11/2023,,0
53,95,15/06/2022,,2
23,98,14/10/2022,,
319,106,02/03/2022,,0
497,338,04/03/2024,28/04/2025,1
288,248,07/05/2020,,2
169,70,05/05/2020,,0
488,440,21/06/2024,,0
69,149,10/04/2023,,
404,221,15/06/2023,16/07/2023,2
63,293,02/04/2023,,1
142,439,10/10/2024,,2
247,92,29/05/2020,03/11/2024,1
31,427,27/02/2021,20/08/2022,2
216,322,21/04/2021,,2
292,250,22/03/2021,,2
192,364,13/07/2024,,1
265,215,02/09/2025,,1
418,184,03/07/2022,,2
128,453,22/04/2020,,2
66,387,09/08/2025,,0
241,38,23/04/2024,10/07/2025,1
300,363,28/10/2020,,0
485,142,13/03/2023,,2
158,416,22/09/2021,,
157,156,13/06/2025,09/08/2025,
137,280,15/06/2023,,2
345,77,14/09/2020,,1
350,398,23/03/2024,,0
22,140,13/08/2023,,
392,95,14/05/2025,,1
139,31,24/06/2021,,2
409,54,22/01/2020,,
208,462,21/03/2021,,
352,341,29/03/2025,14/08/2025,2
112,60,02/04/2024,,0
383,36,07/03/2024,,
456,96,12/01/2022,,1
436,163,03/05/2021,06/04/2022,1
247,102,28/03/2025,,1
318,194,19/07/2021,19/02/2022,2
392,415,02/04/2020,,0
432,426,11/12/2023,,0
455,134,14/11/2020,,1
146,24,07/01/2023,04/06/2025,1
304,475,11/06/2023,,1
147,395,30/06/2022,,2
6,216,04/11/2020,21/07/2023,0
356,302,06/01/2020,03/10/2024,1
123,397,24/11/2023,19/10/2024,0
140,18,27/05/2024,,1
442,212,20/07/2022,,0
468,290,21/01/2025,,1
284,104,15/10/2021,,2
383,27,02/08/2025,19/08/2025,
490,190,16/12/2024,,
86,287,07/01/2021,,2
332,344,03/12/2024,15/03/2025,2
474,20,22/10/2023,22/11/2023,
376,231,19/02/2021,04/01/2023,1
136,115,18/05/2024,,0
489,172,19/07/2024,,0
475,445,07/04/2020,,2
160,370,25/03/2021,26/07/2024,2
89,109,07/03/2025,,
422,112,15/11/2020,26/04/2023,
250,341,28/08/2022,,0
487,232,11/04/2025,,0
403,386,22/12/2023,27/07/2024,2
446,362,15/07/2022,,1
128,205,23/02/2021,05/01/2024,0
405,492,25/11/2022,,2
33,59,20/07/2023,,2
288,176,11/09/2020,,1
442,244,11/02/2025,21/02/2025,1
106,449,23/08/2023,,1
94,481,10/01/2021,20/02/2022,1
128,240,07/05/2021,,1
258,331,07/11/2021,,
340,55,16/10/2020,13/11/2022,1
364,43,09/03/2020,01/12/2024,0
79,199,21/10/2020,,2
84,44,02/04/2025,,0
332,316,08/07/2021,,1
172,384,20/01/2025,06/02/2025,
12,75,04/06/2022,,2
192,360,06/03/2020,,1
241,475,31/10/2020,02/11/2022,2
115,319,23/07/2021,12/04/2025,1
482,47,17/09/2025,,2
101,206,10/09/2021,07/07/2025,2
325,195,13/08/2024,,1
36,70,09/12/2021,26/04/2024,
9,348,23/08/2020,,1
73,396,23/10/2024,,1
462,151,23/03/2021,,2
64,185,20/07/2022,28/01/2024,2
15,380,22/05/2025,05/09/2025,2
315,130,28/07/2020,,2
249,239,19/08/2023,,2
4,459,07/01/2023,,0
63,301,19/10/2021,,2
488,96,26/05/2021,,2
500,222,15/09/2024,,0
333,285,04/07/2024,,2
384,437,28/01/2023,,1
489,478,10/12/2022,,
87,311,09/05/2020,28/04/2023,1
305,497,14/05/2022,04/08/2022,1
142,490,28/09/2021,,2
355,213,02/02/2020,04/04/2024,2
83,148,17/10/2024,,2
305,470,21/08/2024,,2
190,237,22/02/2023,18/05/2024,1
302,344,08/04/2022,,1
484,162,05/07/2022,,
310,427,22/09/2020,17/02/2023,2
357,96,28/06/2020,,2
296,460,20/01/2025,23/05/2025,0
237,376,24/01/2023,,1
479,174,07/01/2020,09/10/2020,0
22,242,19/05/2020,,
366,81,01/09/2024,06/04/2025,0
148,62,27/09/2022,,
485,252,31/07/2020,16/02/2021,0
234,368,02/06/2024,07/06/2024,1
225,249,26/07/2023,07/01/2025,2
72,282,14/10/2025,,0
473,397,08/05/2025,,2
19,493,04/10/2022,,0
442,295,07/12/2020,,0
435,189,29/04/2021,08/10/2024,2
337,371,01/05/2025,15/10/2025,1
383,263,23/07/2022,,0
252,497,27/04/2024,,1
333,376,28/05/2020,08/07/2023,1
392,51,22/10/2022,,1
31,271,17/10/2020,,2
221,300,04/05/2021,,1
64,61,22/07/2021,,
261,492,06/09/2024,01/01/2025,2
289,167,10/03/2021,,
218,241,04/06/2024,10/01/2025,1
125,429,28/02/2024,,2
296,389,22/05/2024,23/11/2024,0
417,112,01/02/2021,,2
366,212,20/11/2024,,0
87,333,05/03/2020,,2
96,365,21/04/2021,14/10/2022,1
162,67,17/03/2021,,
121,407,19/07/2020,,2
24,240,15/04/2022,,0
217,248,07/02/2021,,2
5,387,27/03/2020,,0
140,255,27/03/2021,,2
101,62,26/10/2023,05/10/2025,2
75,166,23/02/2020,,1
143,387,06/10/2024,02/02/2025,2
147,493,03/12/2022,,2
127,333,23/09/2020,20/02/2025,0
63,149,07/11/2020,21/06/2021,2
15,227,16/10/2021,,2
44,418,17/07/2021,,2
84,279,06/10/2023,,
93,267,07/10/2024,,
456,435,05/06/2022,,1
495,472,21/06/2025,,
176,234,03/04/2025,,0
300,460,20/06/2022,29/06/2025,1
395,216,23/10/2020,,0
145,79,19/11/2023,,2
9,361,16/04/2025,,1
359,34,01/02/2022,,0
178,321,19/08/2024,,
191,373,16/09/2024,11/11/2024,0
478,397,26/07/2021,,1
90,269,30/09/2022,28/03/2024,1
98,209,07/03/2021,,2
1,489,05/05/2023,,
281,10,16/01/2025,27/01/2025,
453,89,21/03/2020,,0
498,428,18/04/2021,,1
134,480,25/04/2021,,
382,361,22/10/2020,,0
376,324,18/03/2024,25/04/2025,
389,71,27/07/2025,04/09/2025,2
179,397,31/05/2021,,1
257,394,17/02/2024,,1
376,256,04/04/2025,,1
114,331,22/11/2021,19/05/2024,
44,131,22/05/2024,22/08/2024,1
443,243,08/03/2020,,0
452,416,06/05/2025,10/05/2025,
262,305,15/11/2022,,2
279,140,30/12/2024,,
235,31,15/01/2025,07/09/2025,2
113,329,27/07/2023,,1
221,312,24/02/2024,,2
31,26,23/02/2025,,0
456,10,03/11/2021,11/01/2023,1
236,88,09/03/2020,16/05/2023,2
324,164,19/03/2022,,2
131,358,02/01/2025,11/09/2025,1
381,40,19/08/2024,14/08/2025,
404,259,15/12/2020,,
139,120,16/08/2025,29/09/2025,1
54,41,09/07/2023,,2
246,207,16/11/2024,,
201,247,24/11/2023,,2
190,61,21/05/2022,,
142,149,24/01/2025,22/08/2025,
450,317,21/03/2025,,0
96,396,22/01/2023,,1
33,374,11/12/2024,,1
73,2,30/04/2022,08/08/2024,0
154,93,30/05/2022,13/04/2025,1
136,171,27/11/2020,,0
407,437,18/04/2022,12/12/2024,0
447,406,23/01/2024,,2
131,393,21/04/2024,15/02/2025,
252,119,18/02/2020,27/05/2020,2
104,167,02/03/2024,,1
143,325,14/12/2020,08/05/2021,
27,222,01/09/2025,,1
344,438,04/08/2025,04/09/2025,1
63,228,28/12/2020,,0
343,382,01/09/2021,,0
251,320,31/07/2021,,2
498,76,14/09/2021,,0
470,214,28/01/2023,,1
458,282,22/10/2022,,1
418,44,03/05/2023,16/09/2023,1
54,86,10/08/2022,,1
176,186,07/03/2020,17/08/2022,2
295,182,27/11/2022,,
398,139,29/04/2023,,2
377,301,14/01/2024,,2
9,118,27/04/2024,27/05/2024,
112,61,15/05/2024,,1
60,243,06/03/2025,12/08/2025,0
463,72,23/03/2025,06/06/2025,
359,35,10/06/2024,,1
294,416,14/12/2020,,2
39,47,27/08/2024,,0
53,319,16/02/2020,,1
269,209,29/06/2024,,0
371,302,20/05/2020,22/04/2021,2
456,103,20/07/2021,,2
325,93,26/09/2022,24/04/2023,
103,388,10/09/2022,08/03/2025,2
338,241,15/09/2024,,1
76,110,29/06/2021,,1
175,306,15/05/2024,,2
463,44,17/10/2020,,0
371,498,23/08/2023,03/09/2024,
179,378,15/07/2021,07/03/2022,1
175,453,06/11/2020,,
497,150,21/12/2022,,0
278,324,12/02/2021,,2
244,242,21/06/2021,,2
383,495,28/09/2021,,2
181,434,04/06/2020,,1
156,316,04/05/2022,20/08/2024,2
485,165,15/05/2023,,0
237,304,09/03/2025,,0
78,426,26/05/2023,05/09/2025,2
291,163,29/09/2025,11/10/2025,
96,82,16/06/2022,26/05/2023,
418,262,18/01/2024,,2
105,425,05/09/2022,25/05/2024,2
345,429,30/11/2024,,1
248,96,01/05/2023,,1
100,176,18/11/2020,13/07/2021,
100,244,31/05/2020,02/02/2022,2
287,105,02/07/2023,,
36,44,30/06/2021,01/11/2024,
16,361,23/04/2021,,0
232,154,15/09/2020,07/09/2021,
204,68,10/07/2025,05/08/2025,2
36,462,23/06/2020,,1
335,489,22/01/2023,13/10/2025,
167,256,13/08/2023,04/01/2024,
83,162,06/06/2022,13/10/2022,1
494,25,06/09/2021,30/03/2024,2
368,60,21/07/2021,27/07/2022,1
292,232,19/07/2020,04/02/2023,1
176,444,09/04/2021,,2
310,303,13/02/2021,29/08/2024,0
341,217,18/08/2020,,1
133,438,17/12/2023,14/09/2025,0
114,103,22/08/2020,,2
466,248,12/05/2023,,0
313,194,04/11/2024,,2
105,288,22/04/2020,,0
111,281,18/11/2021,,
204,255,21/06/2021,,2
123,158,01/05/2023,,
425,21,17/04/2020,,2
458,338,31/10/2023,,0
185,65,13/06/2020,12/07/2020,0
67,13,22/01/2020,01/07/2022,2
269,74,06/12/2024,,2
228,445,03/10/2021,,2
158,3,19/02/2022,,2
215,86,19/09/2024,29/06/2025,
98,203,02/08/2023,25/10/2023,
384,220,06/10/2020,,
396,455,17/12/2021,,2
124,371,22/07/2023,10/02/2024,
200,19,30/03/2021,,0
369,229,21/02/2020,,2
421,215,02/06/2020,25/09/2025,1
70,126,13/10/2021,14/02/2025,0
311,219,14/09/2020,,2
279,49,04/07/2021,06/01/2025,0
63,252,16/11/2022,,1
453,355,07/01/2022,01/08/2023,1
226,35,15/03/2020,,
467,411,18/01/2024,,1
249,246,28/10/2023,17/04/2024,0
276,362,15/06/2020,,0
162,287,04/09/2021,,2
311,467,29/03/2020,24/03/2024,1
160,161,26/01/2020,08/11/2023,
483,472,22/04/2022,30/07/2022,
94,288,03/08/2023,,
244,221,17/04/2024,,0
216,335,06/04/2020,25/07/2025,1
440,312,13/11/2024,,1
73,101,07/03/2025,,0
258,30,02/01/2023,,0
131,301,16/04/2020,03/10/2020,1
499,121,02/01/2020,14/02/2023,
66,107,25/05/2022,03/11/2023,0
264,482,05/03/2025,,1
345,478,25/09/2022,,
453,366,06/07/2022,,0
264,422,30/09/2025,,0
422,208,02/11/2024,,
269,408,14/10/2020,,
152,498,22/04/2024,,1
454,140,26/12/2024,,2
446,219,05/01/2020,,0
65,200,05/12/2023,,0
489,150,11/02/2020,,0
36,121,27/12/2024,16/08/2025,1
481,228,22/11/2022,,2
251,174,24/10/2022,,0
381,444,07/02/2023,25/11/2023,0
487,163,29/10/2023,,1
378,422,25/02/2025,,
268,242,03/04/2022,,1
196,249,19/07/2024,,
351,37,21/10/2020,11/05/2025,0
79,129,15/07/2020,,1
63,370,27/09/2020,,1
328,56,27/08/2020,,2
281,118,01/09/2025,,2
135,335,06/04/2022,26/07/2023,1
215,310,06/01/2020,07/11/2023,2
408,128,25/08/2023,,0
36,53,10/07/2023,,
310,386,27/09/2021,,1
312,81,25/06/2022,,
110,167,29/01/2023,,
206,154,11/07/2024,19/12/2024,2
26,445,11/07/2025,,0
96,75,07/07/2023,,1
471,480,02/04/2025,,0
128,482,31/01/2022,21/07/2023,0
192,425,13/05/2022,02/11/2024,1
382,432,22/01/2020,,0
312,36,07/06/2022,,0
462,107,03/04/2020,,0
297,47,06/05/2022,,
201,209,07/10/2020,,1
136,213,24/08/2023,01/04/2024,1
488,28,03/04/2020,,2
460,134,18/06/2022,,1
142,103,18/01/2025,,2
55,266,12/11/2021,,2
90,458,14/06/2025,15/08/2025,0
178,79,19/04/2025,,1
365,190,08/11/2021,,0
328,61,25/02/2024,,2
18,366,01/01/2023,,2
480,258,28/12/2024,,2
174,303,09/11/2022,19/02/2024,2
260,422,20/06/2022,,0
350,46,25/06/2024,,
308,192,18/04/2022,27/08/2022,1
419,420,14/03/2025,,
414,144,30/11/2024,,1
158,36,08/02/2020,,2
322,198,01/02/2021,,2
359,208,19/07/2021,,2
375,107,20/03/2025,,0
355,253,25/03/2023,09/11/2023,2
358,422,11/01/2024,,
264,268,29/05/2020,,
46,71,10/10/2021,,2
131,315,27/10/2024,,
210,356,25/05/2021,,
323,126,03/06/2022,,0
5,178,12/02/2025,10/03/2025,1
416,253,21/09/2020,14/10/2024,
261,290,01/06/2020,,1
265,169,25/08/2021,,0
489,58,16/11/2020,,
103,122,14/10/2020,,0
153,77,07/01/2024,29/06/2025,
478,103,22/11/2020,,0
192,270,17/02/2020,04/06/2021,1
115,102,20/10/2022,,1
427,19,15/11/2022,,2
18,238,05/08/2024,,1
439,395,13/03/2024,,1
222,21,15/03/2021,,0
382,55,13/11/2021,,
96,69,16/07/2024,,
271,457,18/10/2021,,0
14,17,31/03/2022,,1
304,232,12/10/2021,14/12/2022,
101,478,10/03/2022,18/06/2024,2
81,119,14/06/2022,,0
65,221,09/07/2024,,0
212,154,01/12/2022,,1
389,217,13/10/2021,,1
330,399,23/05/2021,26/12/2021,1
449,172,19/03/2022,,1
453,86,19/04/2023,02/07/2024,2
226,497,06/11/2023,,2
181,125,16/06/2025,,0
354,429,07/10/2025,,2
366,413,21/07/2020,23/09/2021,0
395,16,22/10/2022,,2
181,488,18/07/2022,,1
489,124,20/01/2022,,0
118,455,14/04/2022,01/08/2024,2
430,18,12/02/2024,,1
80,466,30/04/2024,,0
204,64,06/01/2023,,2
323,359,04/08/2024,,1
377,491,13/04/2020,,0
461,452,19/08/2022,03/02/2024,2
215,495,29/04/2024,,1
480,87,27/10/2021,,0
60,170,15/12/2022,12/08/2023,2
328,277,16/05/2021,,1
449,31,19/02/2022,,
70,305,19/09/2022,,
223,254,21/06/2024,,
231,267,24/04/2025,,0
213,282,25/07/2021,,
63,96,18/04/2023,,1
161,88,19/06/2023,02/08/2024,
346,485,09/06/2024,22/10/2024,2
461,416,20/03/2024,,
8,59,03/02/2025,,2
358,288,10/05/2020,08/12/2023,0
118,383,13/08/2022,,0
234,261,26/07/2022,,2
247,457,25/05/2021,09/08/2021,
217,102,08/10/2020,,2
194,212,15/08/2021,23/11/2021,0
181,223,28/12/2021,,1
69,140,23/03/2023,,
175,12,16/05/2025,,0
112,159,10/12/2024,,2
144,491,21/07/2025,,1
169,447,18/12/2021,13/06/2022,0
473,241,16/08/2023,25/09/2023,1
439,471,09/08/2023,,1
146,446,22/10/2023,,
267,241,20/04/2024,,1
434,319,29/12/2022,,0
112,114,01/11/2021,11/01/2023,2
134,460,05/04/2022,,
89,489,29/04/2024,31/07/2024,
250,78,03/06/2021,20/11/2021,0
22,131,14/10/2023,,0
277,155,10/08/2024,,0
48,427,31/10/2023,,2
344,395,29/04/2021,,0
291,41,24/09/2025,,2
105,353,18/01/2024,,0
63,321,17/12/2023,,1
231,55,06/10/2024,11/07/2025,0
115,160,04/08/2021,18/06/2025,
100,286,10/06/2021,,2
361,120,07/02/2025,18/08/2025,
483,374,06/05/2023,10/01/2024,
217,495,26/02/2020,,
404,331,30/11/2024,,2
87,183,09/02/2025,,0
157,475,03/11/2020,,2
361,273,19/06/2021,,
251,167,04/01/2021,,
495,107,18/04/2023,,2
119,7,05/10/2022,,1
204,296,07/12/2022,27/08/2023,
87,414,09/05/2024,,2
219,223,18/01/2022,,0
161,194,08/04/2022,,2
357,138,23/04/2024,18/02/2025,1
384,404,25/05/2025,,1
264,306,03/03/2025,23/07/2025,2
375,386,13/03/2022,09/08/2023,2
113,387,01/05/2020,,2
328,256,13/06/2020,,0
153,499,21/03/2021,,1
467,332,31/12/2023,,2
181,15,21/07/2025,16/09/2025,0
355,464,05/10/2025,,0
77,286,14/11/2020,,0
1,224,13/07/2020,,2
21,91,30/01/2021,,1
480,386,13/10/2023,,2
24,15,09/02/2024,,1
43,494,15/01/2024,,
383,440,26/10/2024,,2
114,175,12/06/2024,,1
381,439,22/06/2022,,0
195,345,28/03/2024,16/10/2025,2
270,256,10/02/2020,,1
392,274,23/06/2020,,2
415,272,25/11/2022,,
96,439,11/03/2024,28/10/2024,2
328,288,28/02/2022,,
188,321,19/08/2021,,2
51,305,08/06/2023,,2
4,242,12/09/2021,15/10/2022,0
56,173,07/01/2025,28/08/2025,
138,260,14/06/2021,,2
73,340,07/11/2021,,
348,398,10/03/2023,17/10/2024,0
261,111,24/09/2025,11/10/2025,2
21,327,15/05/2022,,2
418,254,06/07/2021,,2
267,191,25/09/2020,01/11/2023,2
63,85,13/01/2021,,1
208,263,21/04/2020,,0
79,306,15/10/2024,,
58,261,13/03/2022,09/05/2025,0
492,67,07/06/2023,,
437,138,07/06/2021,,0
84,493,10/07/2025,,1
487,198,17/01/2021,,
279,235,28/02/2021,,2
49,466,11/07/2021,06/09/2025,2
384,115,14/04/2025,,2
156,269,17/12/2020,10/07/2022,0
368,304,13/06/2022,,0
144,176,09/05/2023,,
271,233,07/08/2021,,2
440,262,12/07/2020,,
81,195,27/11/2022,,2
467,270,14/12/2022,,2
124,349,18/11/2020,,0
200,495,21/01/2023,22/11/2024,1
